"Id","ParentId","Type","CreatedById","CreatedDate","Body","Title","LinkUrl","RelatedRecordId","InsertedById","LastModifiedDate"
"0D5Qk00000ZgmXrKAJ","500Qk00000N1FsfIAF","TextPost","0054u000006R8D6AAK","2025-03-19T14:25:25.000Z","<p>Issue has been resolved now. There seems to be an issue with the account we where using to run the scans. Please close down Support Case </p>","","","","0054u000006R8D6AAK","2025-03-19T14:25:25.000Z"
"0D5Qk00000ZkfZrKAJ","500Qk00000N1FsfIAF","TextPost","0054u000006R8D6AAK","2025-03-20T13:09:49.000Z","<p>Hi All this is a bit embarrassing but i need to reopen this ticket. The partner connected me to the incorrect environment when i did the checks yesterday. I just assumed the screen he shared was the correct NEA POC. There was a change in the engineer i was working with which created the confusion. I waiting to have another session now to see whats going on. </p><p> </p><p>I think it is best we have someone from support join a call @Rejaul Uddin​ </p><p> </p><p>Please can we re-open this support case. Apologies for the confusion. </p>","","","","0054u000006R8D6AAK","2025-03-20T13:09:49.000Z"
"0D5Qk00000aN22oKAC","500Qk00000N1FsfIAF","TextPost","0050g000006QqyEAAS","2025-03-26T18:18:11.000Z","<p>@Mike Candon​ @Rejaul Uddin​  please update the ticket summary here</p><p> </p><p>It is not clear on which job the error occurs </p><p>&quot;17/03/2025 15:36:12	ERROR	ADP	TManagedDCExtractItf.PrepareForTask	&quot;Unable to cast object of type &#39;System.String&#39; to type &#39;System.Byte[]&#39;&quot;	LEWDC001	DCExtract	8904	8812	6244&quot;</p><p> </p><p>and what logs to reference</p>","","","","0050g000006QqyEAAS","2025-03-26T18:43:07.000Z"
"0D5Qk00000aMoVFKA0","500Qk00000N1FsfIAF","TextPost","005Qk00000276ifIAA","2025-03-26T18:28:20.000Z","What We've Learned Updated: +++++
NEA > Active Directory Permissions Analyzer Job Group
All 7 jobs are failing in this job group.
+++++
AD_ComputerRights
AD_ContainerRights
AD_DomainRights
AD_GroupRights
AD_OURights
AD_SiteRights
AD_UserRights


+++++
Invalid time zone. Sent initial email requesting logs and moving to T1 queue
+++++","","","","005Qk00000276ifIAA","2025-03-26T18:28:20.000Z"
"0D5Qk00000aMx8NKAS","500Qk00000N1FsfIAF","TextPost","005Qk00000276ifIAA","2025-03-26T18:41:01.000Z","<p>NEA &gt; Active Directory Permissions Analyzer Job Group</p><p>All 7 jobs are failing in this job group.</p><p>+++++</p><p>AD_ComputerRights</p><p>AD_ContainerRights</p><p>AD_DomainRights</p><p>AD_GroupRights</p><p>AD_OURights</p><p>AD_SiteRights</p><p>AD_UserRights</p><p> </p><p>+++++</p><p>SCREENSHOT of the error in the logs for each job:</p><p>+++++</p><p><img src=""sfdc://069Qk00000MQkKHIA1"" alt=""AD_Permissions_Analyzer_all_7_jobs_System.String_to_System.Byte_ERROR_Screenshot_2025-03-26""></img> </p><p>one example as seen in NEA:</p><p> </p><p><img src=""sfdc://069Qk00000MQS7TIAX"" alt=""AD_Permissions_Analyzer__0.Coll__AD_UserRights_Messages_SS_2025-03-20""></img></p>","","","","005Qk00000276ifIAA","2025-03-26T18:41:01.000Z"
"0D5Qk00000aR21XKAS","500Qk00000N1FsfIAF","TextPost","005Qk00000276ifIAA","2025-03-27T16:18:36.000Z","Next Steps Updated: +++++
2025_0326: Suggested Next Steps:
+++++

1) As a test, can we use a Domain Admin cred on the ADPA Collection jobs --does this throw the same error?

2) I would like to see evidence/screenshots that the POCNetwrix account has at least the following permissions on the root of the domain/all AD objects
Read
Read permissions
LDAP Read

3) Also might not hurt to try and run the attached PS script as POCNetwrix from the NEA console server --does this succeed?

4) Another option is try pulling a new copy of the group from instant solutions","","","","005Qk00000276ifIAA","2025-03-27T16:18:36.000Z"
"0D5Qk00000aR7QVKA0","500Qk00000N1FsfIAF","TextPost","005Qk00000276ifIAA","2025-03-27T16:23:09.000Z","Steps to Reproduce Updated: 1) Use MS SQL Server Authentication for Settings > Storage in NEA.
2 Use an Active Directory Account for Settings > Connection to run the Active Directory Permissions Analyzer jobs.   
3) Prerequisites are that the "".Active Directory Inventory"" and ""Active Directory"" job groups have run successfully.","","","","005Qk00000276ifIAA","2025-03-27T16:23:09.000Z"
"0D5Qk00000bK3W7KAK","500Qk00000N1FsfIAF","TextPost","0054u000006gpoAAAQ","2025-04-07T21:00:13.000Z","<p>For tiger team.</p><p>Pretty similar to the other issue.</p><p>Customer will be reviewing permissions based on this document. </p><p>Just confirming there is nothing else required.</p><p><a href=""https://helpcenter.netwrix.com/bundle/EnterpriseAuditor_11.6/page/Content/EnterpriseAuditor/Admin/DataCollector/ADPermissions/Overview.htm"" alt=""https://helpcenter.netwrix.com/bundle/EnterpriseAuditor_11.6/page/Content/EnterpriseAuditor/Admin/DataCollector/ADPermissions/Overview.htm"" target=""_blank"">ADPermissions Data Collector</a></p>","","","","0054u000006gpoAAAQ","2025-04-07T21:00:13.000Z"
"0D5Qk00000bWhpiKAC","500Qk00000N1FsfIAF","TextPost","0054u000006gpoAAAQ","2025-04-10T22:06:17.000Z","Invitation updated. Attendees: Nicholas Zimmer","","","","0054u000006gpoAAAQ","2025-04-10T22:06:17.000Z"
"0D5Qk00000bWhphKAC","500Qk00000N1FsfIAF","TextPost","0054u000006gpoAAAQ","2025-04-10T22:06:17.000Z","Invitation updated. Attendees: No attendees listed","","","","0054u000006gpoAAAQ","2025-04-10T22:06:17.000Z"
"0D5Qk00000bWhpjKAC","500Qk00000N1FsfIAF","TextPost","0054u000006gpoAAAQ","2025-04-10T22:06:18.000Z","Invitation updated. Attendees: Nicholas Zimmer, Ziyaad Rasool","","","","0054u000006gpoAAAQ","2025-04-10T22:06:18.000Z"
"0D5Qk00000c68BlKAI","500Qk00000N1FsfIAF","TextPost","0054u000006gpoAAAQ","2025-04-18T22:42:41.000Z","Next Steps Updated: +++++
2025_0326: Suggested Next Steps:
+++++

1) As a test, can we use a Domain Admin cred on the ADPA Collection jobs --does this throw the same error?

2) I would like to see evidence/screenshots that the POCNetwrix account has at least the following permissions on the root of the domain/all AD objects
Read
Read permissions
LDAP Read

3) Also might not hurt to try and run the attached PS script as POCNetwrix from the NEA console server --does this succeed?

4) Another option is try pulling a new copy of the group from instant solutions

4-18 fix implemented waiting on cause from development if we can get it before close.","","","","0054u000006gpoAAAQ","2025-04-18T22:42:41.000Z"
"0D5Qk00000c6409KAA","500Qk00000N1FsfIAF","TextPost","0054u000006gpoAAAQ","2025-04-18T22:43:00.000Z","What We've Learned Updated: +++++
NEA > Active Directory Permissions Analyzer Job Group
All 7 jobs are failing in this job group.
+++++
AD_ComputerRights
AD_ContainerRights
AD_DomainRights
AD_GroupRights
AD_OURights
AD_SiteRights
AD_UserRights


+++++
Invalid time zone. Sent initial email requesting logs and moving to T1 queue
+++++

hotfix provided was successful","","","","0054u000006gpoAAAQ","2025-04-18T22:43:00.000Z"
"0D5Qk00000cLHpiKAG","500Qk00000N1FsfIAF","TextPost","0054u000006gpoAAAQ","2025-04-21T16:20:22.000Z","Invitation updated. Attendees: Nicholas Zimmer, Carlos Mejia","","","","0054u000006gpoAAAQ","2025-04-21T16:20:22.000Z"
"0D5Qk00000cLHpjKAG","500Qk00000N1FsfIAF","TextPost","0054u000006gpoAAAQ","2025-04-21T16:20:23.000Z","Invitation updated. Attendees: Nicholas Zimmer, Carlos Mejia, Ziyaad Rasool, Adam Mielke","","","","0054u000006gpoAAAQ","2025-04-21T16:20:23.000Z"
